Read	Ref	flag	MAPQ	refPos	readLength	refAlnLength	matches	Inss	Dels	SNPs	medianQ	meanQ
c210f25d-9676-4009-a4ba-8e689a69692b	*	4	0	0	227	0	0	0	0	0	22.312775	23.000000
acc6069a-c37e-4153-a2bc-4472899e6388	NC_000962.3	0	30	3122883	271	144	138	4	8	2	20.560886	21.000000
33193444-e91a-41fc-b775-37638b5b0846	NC_000962.3	16	60	800473	431	338	309	11	4	18	19.341066	21.000000
2bace498-45a1-4126-a8b1-1a1b63e33f3c	*	4	0	0	191	0	0	0	0	0	27.015707	28.000000
4230e249-fc51-4f04-b292-a0b4b617ca20	NC_000962.3	0	60	3642005	324	230	210	7	3	13	19.845678	21.000000
8c66a34b-0fe8-4689-b81c-5fd2ff094b86	*	4	0	0	420	0	0	0	0	0	16.202381	14.500000
fa909a90-696e-44be-bd52-f09393aa95cc	NC_000962.3	16	60	1674239	439	334	306	14	4	14	20.817768	22.000000
7820764d-8883-4ebf-88b8-f31536ab821f	NC_000962.3	0	60	4247632	432	317	304	7	8	6	16.944445	16.500000
b6880519-cda9-4d9f-91a4-a95958c78892	*	4	0	0	144	0	0	0	0	0	14.604167	15.000000
e897a65b-7882-4a25-9fdd-415352d008fd	*	4	0	0	386	0	0	0	0	0	24.645079	27.000000
96698877-c173-4e94-97ad-4bc0aff51a34	*	4	0	0	248	0	0	0	0	0	13.625000	12.000000
73f026cf-9af5-4274-87b1-4dfd6b3fd272	*	4	0	0	307	0	0	0	0	0	18.697069	20.000000
1ab44ae2-61bb-4f18-8205-e5b6a97a229b	NC_000962.3	0	32	1674347	298	192	169	11	14	12	16.855705	16.000000
36e53258-ec22-4642-bbfc-6bd00fa7273e	NC_000962.3	0	8	3119343	226	109	100	4	0	5	19.261063	20.000000
1c6a7390-9c59-4047-a80e-71fbe24ed4de	NC_000962.3	0	34	3120285	260	155	126	8	1	21	19.523077	21.000000
1c6a7390-9c59-4047-a80e-71fbe24ed4de	NC_000962.3	256	0	3122368	260	91	82	4	0	5	0.000000	0.000000
bb210017-17e3-4e8e-a772-563971ac64c5	NC_000962.3	16	60	1674449	368	250	234	8	10	8	19.877718	21.500000
ed2dffb0-cd6c-4be3-8432-c55eff5e0c42	*	4	0	0	152	0	0	0	0	0	22.256578	23.500000
7639bd41-42f3-4a6d-b2fb-741056eaf834	NC_000962.3	16	60	1917722	1046	943	906	18	13	19	21.163481	22.000000
369633de-5f95-4965-9795-ef5eec6d05d7	NC_000962.3	0	60	7256	566	485	417	32	13	36	14.687279	14.000000
abe9aa2c-15ad-41eb-9548-67c11d707b52	NC_000962.3	0	60	2715154	424	321	302	10	7	9	18.311321	18.000000
84ad9f8d-4f29-46b9-95db-aeb7a098fbd9	NC_000962.3	16	60	4407487	896	795	757	21	8	17	20.639509	22.000000
ef30df16-6bdd-4a92-9f03-f63a53efcc4a	*	4	0	0	171	0	0	0	0	0	18.000000	20.000000
b10e79c7-166b-47d5-9295-899c8f96942e	*	4	0	0	287	0	0	0	0	0	19.986063	22.000000
f7e1c866-f7ff-4a0a-87dd-a6a4b89562f5	NC_000962.3	0	18	1472500	181	63	63	0	0	0	25.082872	28.000000
95b9e628-47d6-46a3-8d8e-b191724e74c3	NC_000962.3	16	60	778549	483	391	355	9	2	27	18.743271	19.000000
7bbbaafe-a528-4838-8f8f-0f14e0625f9d	NC_000962.3	0	24	6902	229	125	118	3	1	4	15.021834	13.000000
98751cfa-2d94-4140-a71c-303a0efa295a	NC_000962.3	16	60	2154735	847	738	701	24	12	13	20.244392	22.000000
ada8a1b9-7f7d-4c9b-ad0c-7e05e2699875	NC_000962.3	16	60	1304740	1125	1053	955	22	30	76	20.767111	22.000000
f7ec2493-4357-444a-b7ae-8e7ba9d3d388	NC_000962.3	0	10	3119679	214	93	88	4	3	1	20.747663	22.000000
290ac6fa-74b8-4604-8db4-dba814735bc4	NC_000962.3	16	60	4247361	1014	942	812	68	22	62	14.584812	12.000000
add9aba4-6ee8-4081-abd6-8370dda4b6cb	*	4	0	0	443	0	0	0	0	0	18.717833	19.000000
5033870f-bdc6-4eae-9915-b2d86b469e64	NC_000962.3	0	60	1461064	420	322	295	14	7	13	18.423809	18.000000
87e328ab-94d0-40f3-aad3-2ab86cafbbd3	*	4	0	0	214	0	0	0	0	0	16.934580	16.000000
e083191a-40ad-4ec1-abeb-632ec5e398ce	*	4	0	0	373	0	0	0	0	0	15.616622	15.000000
27433d4d-034c-4655-82cc-a4c6b66005d2	*	4	0	0	454	0	0	0	0	0	22.121145	24.000000
d090ec6a-392b-4697-b84b-5fe2965bf706	*	4	0	0	195	0	0	0	0	0	19.984615	22.000000
b895c8fb-b367-4e00-8c13-2cf1e842c4b3	*	4	0	0	1248	0	0	0	0	0	13.990385	13.000000
e31cd7e4-f341-4677-91e4-f8717a5e8445	NC_000962.3	16	60	1674240	256	142	140	0	2	2	22.812500	25.000000
2a8afed0-b1f7-440e-ad38-f215b83c5be3	*	4	0	0	208	0	0	0	0	0	13.000000	12.000000
9e8c5d12-7ab4-4035-bb98-9cff106beb2b	NC_000962.3	0	60	4247451	1119	1018	937	44	24	37	18.963360	20.000000
8564c16a-28c9-412f-8554-f388c37eecdc	*	4	0	0	260	0	0	0	0	0	21.446154	23.000000
a864df9b-d6d5-4413-a07d-9c1d9a1d9173	NC_000962.3	0	60	528784	315	211	194	3	0	14	22.676191	24.000000
8b1ed82a-5ce8-40a2-9c29-25b132b081a6	NC_000962.3	16	60	4242942	1011	904	848	30	15	26	18.028685	19.000000
30639907-2861-45b3-acec-077f409add10	NC_000962.3	0	60	2288991	439	328	304	14	9	10	17.685650	17.000000
8d0fb358-5c8b-4844-b0d2-d83c2ace6072	NC_000962.3	0	60	778875	315	211	198	9	0	4	18.222221	19.000000
5d896497-0263-4047-ba83-0fcd62a2efac	*	4	0	0	114	0	0	0	0	0	17.587719	21.000000
0a767192-7a25-4abd-9ff4-80262a319a30	*	4	0	0	181	0	0	0	0	0	16.624310	16.000000
86bc54ed-d767-4074-a9ea-b65a29717ae2	NC_000962.3	16	60	781685	663	560	485	44	23	31	16.061840	15.000000
20067b00-2731-443b-9f19-cf376c960c59	NC_000962.3	16	60	1475742	1171	1074	987	46	23	41	17.749786	18.000000
62f9d574-7aec-4223-b06d-f1317dda096a	NC_000962.3	0	44	3120029	297	190	179	4	6	7	19.006735	19.000000
74210741-0469-41e2-b0c0-1b58a3eca925	NC_000962.3	0	60	1918358	495	385	363	15	6	7	19.915152	21.000000
e0aa3a41-793d-47e0-8ad6-120496ed3e3c	NC_000962.3	16	60	1674707	327	208	203	3	4	2	23.452599	26.000000
51624679-2b9c-4060-ac3e-482cb326f76e	NC_000962.3	16	43	3122663	230	126	119	0	1	7	19.152174	21.000000
8d04cce3-6312-4ef0-bca5-138a3f264dd4	*	4	0	0	507	0	0	0	0	0	15.214990	15.000000
c61d3ba3-0f93-4a77-a6ad-35312a5d23af	NC_000962.3	0	60	3120137	260	146	140	2	0	4	22.215385	23.000000
4e3cabcf-9715-488f-a6f5-84234ae6f0f0	NC_000962.3	0	60	4248066	502	403	357	18	12	28	17.675299	17.000000
2aa1d0f4-95bf-4d86-b813-628c4455a114	NC_000962.3	16	60	1476594	288	189	171	6	4	12	13.916667	13.000000
ee4d7660-7b45-40e7-b369-3659d1ab1236	*	4	0	0	187	0	0	0	0	0	24.069519	27.000000
a52fc469-c54a-4256-9f79-f00fb2b3ccfc	NC_000962.3	0	60	7474	387	266	258	5	1	3	23.405685	26.000000
41634ae6-2433-4607-8d7d-d7393fabf183	NC_000962.3	0	60	4247611	242	132	129	3	1	0	21.772728	23.000000
a9306a8d-fa3e-4aff-b161-176918c17db3	NC_000962.3	16	60	1674233	833	732	685	20	25	27	18.732292	19.000000
677d6753-2daa-4b88-a354-167ece5982b5	NC_000962.3	16	32	3119186	269	118	110	3	0	5	19.933086	21.000000
677d6753-2daa-4b88-a354-167ece5982b5	NC_000962.3	2064	4	3120095	74	72	72	0	2	0	21.000000	21.000000
2b87ecb0-dc9e-41d2-b4d2-bb0260acfdc8	*	4	0	0	341	0	0	0	0	0	21.457478	24.000000
6e95ec4c-71d2-44f6-80a9-cafe36e914cf	NC_000962.3	16	34	4243277	205	95	91	1	1	3	19.941463	21.000000
ee052a9a-0730-4bc2-90ac-2dc6beb6184a	NC_000962.3	0	60	3119627	322	214	194	3	0	17	19.158384	20.000000
b9d27dc4-f82f-465f-a7e8-1b61c1fefb6f	NC_000962.3	0	60	1917909	995	892	857	17	8	18	22.061306	24.000000
9dbcc423-1420-4ef5-b4cd-699e4e738c87	*	4	0	0	258	0	0	0	0	0	17.054264	17.000000
6b476c11-ac89-4827-b543-8cfea3f75307	NC_000962.3	16	10	3122613	216	117	105	1	3	11	20.148148	22.000000
122b8c5f-f8d2-44a1-acd0-5c9cef9cfbef	NC_000962.3	16	60	800677	418	295	275	10	8	10	18.028708	18.000000
5d6f132e-46d5-4209-b4e3-efcbbf7c8c01	NC_000962.3	0	1	3119679	212	105	101	2	0	2	20.155661	21.000000
8c33227e-beae-4b5f-9eac-2a1fb485ef24	*	4	0	0	235	0	0	0	0	0	16.187235	17.000000
9e6ae23c-3a01-477e-98f6-221e1df83a06	NC_000962.3	16	60	2715144	512	404	377	19	12	8	16.132812	16.000000
1c8d82be-0781-4c6d-af57-c9604b47d6c8	NC_000962.3	0	60	3122230	271	152	150	1	1	1	21.206642	23.000000
c4d37c21-61af-44c3-b0f0-82ccc09fde77	NC_000962.3	0	60	2715160	323	215	197	6	7	12	19.674923	21.000000
55040716-17bc-4b72-bfd4-6568678733c7	NC_000962.3	16	60	3641823	958	894	824	27	16	43	19.172234	20.000000
b5b8c5ae-2a0d-49be-a10f-44773cee3402	*	4	0	0	323	0	0	0	0	0	26.102167	29.000000
64ae39e9-070e-450e-8bbb-ee29e11f8429	NC_000962.3	16	60	1917721	305	201	197	2	0	2	22.196722	24.000000
08849553-ed59-4a5b-82d0-b0b71db472d7	NC_000962.3	0	31	3122657	197	85	81	0	0	4	19.609137	21.000000
78fabc6b-d5bc-4d7c-b935-e30c82d42662	*	4	0	0	366	0	0	0	0	0	18.836065	18.000000
f69db88f-a6ca-4848-b2da-12df6288039f	NC_000962.3	0	14	1472881	357	204	178	18	5	8	14.098040	13.000000
18bfca0f-2b75-4f5f-a1b8-72e1b542af9a	*	4	0	0	153	0	0	0	0	0	24.307190	26.000000
cb2d9196-2721-4618-a51b-2471f59c5f57	*	4	0	0	212	0	0	0	0	0	19.966982	22.000000
6f79fef8-29b4-416e-9deb-e0063b3f1889	NC_000962.3	0	3	3120140	230	102	97	2	7	3	17.408695	17.000000
2adcea56-ae03-4378-a369-745e88205561	NC_000962.3	16	60	1475741	927	838	771	41	17	26	19.256742	19.000000
3d60b6b0-eb2a-4f93-9b71-9a56302d55bb	NC_000962.3	16	60	4408080	348	240	227	5	4	8	17.747126	18.000000
3a7424d8-e971-4084-b322-9b6fd740f653	NC_000962.3	16	60	491253	385	273	260	6	1	7	23.436363	26.000000
374fac18-6d8b-4906-9730-cd07b64953bd	NC_000962.3	16	60	778567	522	413	389	11	8	13	19.065134	20.000000
d7ed2637-4bc9-4fbb-9844-59e0e015da15	*	4	0	0	269	0	0	0	0	0	15.620818	15.000000
82927afd-d41e-4861-b0e4-fbec3dd22370	NC_000962.3	0	42	4407686	238	138	124	5	0	9	15.915966	14.000000
d7ab3abe-b475-4ab1-8629-866ca18ae0c2	*	4	0	0	301	0	0	0	0	0	20.242525	21.000000
2b37b809-39b5-4272-9938-daaeaca08135	NC_000962.3	0	15	3120218	214	73	73	0	0	0	18.841122	20.000000
16bc067e-6a99-43ff-a85e-e930d606a8fd	NC_000962.3	16	60	1460979	432	352	312	14	0	26	20.664352	22.000000
28c74fe7-0706-4643-8f92-e61092fa281e	*	4	0	0	293	0	0	0	0	0	24.798635	26.000000
a36f70da-9792-4e8e-8fa1-decb469ce9a1	NC_000962.3	0	47	1673231	334	217	192	11	3	14	16.272455	16.000000
bddb49de-09e8-40e9-940d-10fc49d358d7	*	4	0	0	212	0	0	0	0	0	16.419811	16.000000
2d7ab2d8-7b70-4c9f-bfd2-6efc093a7796	*	4	0	0	220	0	0	0	0	0	21.390909	23.000000
df8c96f2-c45c-47fe-b99d-8a8af976cf16	NC_000962.3	16	60	1918390	292	200	175	7	3	18	15.404110	14.000000
c1f2ac43-2bb3-4ee1-b365-2d0b41018533	NC_000962.3	0	24	1674238	203	91	85	2	0	4	19.699507	22.000000
683cbadb-9879-4981-b5b3-63745ff8f506	NC_000962.3	0	60	3640744	1082	991	916	38	17	37	18.871534	19.000000
b2eeec55-ce13-4b4d-9dff-0bb5f7574fe3	NC_000962.3	0	60	1917849	1051	951	905	19	8	27	22.503330	24.000000
a91ed91a-9337-4ecf-85e8-ae017a7755c5	*	4	0	0	583	0	0	0	0	0	18.801029	20.000000
6bd865ff-2ee7-4284-b7de-43da09ffcd3f	NC_000962.3	0	55	3122656	197	86	85	1	0	0	21.065990	23.000000
c334aed0-004d-489d-a9d9-bfebd58221b4	NC_000962.3	0	60	1917913	319	195	185	8	4	2	18.786835	20.000000
faaae0de-f0cb-477e-9154-9af95a95697a	NC_000962.3	16	13	3119288	204	98	89	4	2	5	17.058823	17.500000
d9d878d5-f93b-47da-b4a2-1d3f66c42ba7	*	4	0	0	299	0	0	0	0	0	26.725752	30.000000
3bf9b660-07fa-4e20-b12c-ef68b00eb1c4	*	4	0	0	250	0	0	0	0	0	18.032000	16.000000
29fa8d83-fa6b-41eb-86db-e0be307d6153	*	4	0	0	746	0	0	0	0	0	21.053619	23.000000
289e0534-21f8-4fb2-ae2b-cf17d0dfc7a6	NC_000962.3	0	60	1303165	1086	998	892	44	20	62	16.273481	16.000000
a172c6f7-dfc3-4193-bf88-53b887404bc0	NC_000962.3	16	60	3122688	227	125	123	0	0	2	24.947136	27.000000
58370d1a-804a-4ceb-908b-47a68f799105	*	4	0	0	183	0	0	0	0	0	20.103825	21.000000
bcfb700b-5b50-4e23-bd50-5f768139c922	NC_000962.3	16	60	3641243	380	265	261	3	1	1	21.489473	23.000000
bc07276b-532d-4251-b55c-4655a0034b3d	NC_000962.3	0	7	3120226	205	64	62	1	0	1	17.248781	16.000000
26406921-e45e-49b8-9a6f-cbeea3498879	NC_000962.3	0	60	1303923	360	246	234	10	8	2	19.122223	20.000000
1eb08a35-cf62-4857-8aba-fcfa900a2258	*	4	0	0	424	0	0	0	0	0	21.254717	23.000000
faa6293c-7097-40db-97e1-74092a998e42	NC_000962.3	0	60	4243170	822	764	686	22	22	56	14.395377	13.000000
cc97bceb-2d0b-45d5-b83e-8d8abf842d40	NC_000962.3	0	60	4407291	433	333	317	8	4	8	21.090069	22.000000
438bc66a-65c2-43a8-b07b-1a9bb350c34f	NC_000962.3	0	60	4243593	531	429	412	7	6	10	21.824860	23.000000
386e8749-d1f9-4512-ab1a-3d46b8e47d7f	NC_000962.3	16	60	6503	746	662	610	21	12	31	21.052279	23.000000
e77ea09e-2712-4839-aa8c-dafd4f4bd9d3	*	4	0	0	312	0	0	0	0	0	19.830128	21.000000
95517155-cd4e-42a7-a723-90612a7f742f	NC_000962.3	0	60	1918434	375	265	258	2	3	5	20.138666	22.000000
87d96bb7-ba26-4f3e-a22a-597b511bb203	NC_000962.3	0	60	2288829	380	272	257	9	4	6	20.881578	23.000000
2fbea9d5-e697-44bc-8508-270d3464c5b4	*	4	0	0	213	0	0	0	0	0	16.934273	17.000000
b3c82d2f-59d0-462a-9cb7-d7ae7b55644f	NC_000962.3	16	60	1460903	549	443	408	22	8	13	16.819672	16.000000
bb8f6e01-fc25-4f89-9069-6e03b8bdbc2c	NC_000962.3	0	60	3122656	265	162	157	2	2	3	20.830189	23.000000
451a94e4-44b5-4993-b972-b2baf955bfa4	*	4	0	0	174	0	0	0	0	0	22.172413	22.000000
d24dca47-01a9-4e5a-9f6a-4e1284ccc6c6	*	4	0	0	242	0	0	0	0	0	19.657024	20.000000
470b8f61-f957-41c7-99e1-11809861b658	NC_000962.3	16	60	760297	1012	923	807	60	32	56	13.613636	12.000000
ccdc8f20-ace1-4c02-8d7f-3904c3bf5861	NC_000962.3	16	30	3120095	229	121	115	0	2	6	18.288210	19.000000
bac4e3b7-b5cd-4c85-b857-77f2b3a51699	NC_000962.3	0	60	3120129	421	309	290	9	10	10	23.325417	26.000000
dc313a5b-8b4b-494a-91e3-07624c4a29f7	NC_000962.3	16	60	3640554	940	837	796	23	10	18	20.826595	22.000000
eebd0a5b-517e-4062-ae3c-beb2fb607a0b	NC_000962.3	16	60	4248176	367	258	245	5	5	8	21.010899	22.000000
7a7da53a-e766-497c-8330-b650f84b07dc	NC_000962.3	0	60	800914	558	432	415	10	6	7	21.767025	23.000000
5a833ad8-540b-4b03-971e-dfb6ca1a4492	*	4	0	0	272	0	0	0	0	0	15.441176	15.000000
f58a0c88-1a29-4593-a3a7-ac1b19156c47	NC_000962.3	0	47	4248204	204	85	84	0	1	1	20.578432	22.000000
e730b582-eb41-4194-b29b-686a48195f1f	*	4	0	0	992	0	0	0	0	0	22.366936	24.000000
feda7793-2a19-4cc1-849b-857920cbd3ba	*	4	0	0	322	0	0	0	0	0	14.574534	13.000000
0fe34461-afb2-464a-b45a-fb4201886a06	NC_000962.3	0	60	1460998	485	388	378	3	2	7	24.711340	27.000000
c9862dda-e79d-4971-972f-0ffbb51f3d86	NC_000962.3	16	60	1917725	597	480	434	22	16	24	15.834171	16.000000
ac2018ab-11e7-41de-8efe-d0aefc010fd6	NC_000962.3	0	5	3119465	204	97	86	8	0	3	16.328432	17.000000
10927111-f058-4da0-b3e4-0326de97b600	*	4	0	0	181	0	0	0	0	0	24.071823	28.000000
81a018eb-e107-4cf1-82d4-7132e709b3ae	NC_000962.3	16	60	1302970	958	838	798	23	21	17	22.287056	24.000000
d2f2d96b-520c-4593-ab38-f2cd14e61b21	NC_000962.3	16	60	3120169	231	131	124	0	0	7	18.705627	19.000000
bec3ef77-16f0-4626-bf51-3e62aacb6e89	NC_000962.3	16	23	3641352	258	156	133	12	0	11	17.093023	17.000000
bb3af562-5b41-4c62-b6ea-b816d4dab8d9	*	4	0	0	738	0	0	0	0	0	25.028456	27.000000
4a881b0f-ecef-4c41-9093-34ad37914b77	NC_000962.3	0	4	3119334	256	154	131	12	2	11	13.949219	13.000000
9dc86daa-0b73-4568-929a-9b3630a41e41	*	4	0	0	460	0	0	0	0	0	23.104347	25.000000
c7c1ed1d-f9a5-4aca-a80e-9e58b6bce86f	NC_000962.3	16	60	490757	744	638	591	30	20	17	20.126345	22.000000
0ef54a5e-b40f-405a-9309-629cb2e06634	*	4	0	0	197	0	0	0	0	0	15.812182	13.000000
c9d51b87-b09d-4680-9990-4cf54543f5f2	NC_000962.3	0	60	1472791	411	296	253	37	4	6	23.527981	26.000000
65022034-aeda-4d24-a4f3-fce6cceea5e2	*	4	0	0	241	0	0	0	0	0	21.182573	22.000000
7a264e83-c7f5-4462-8b26-70ef14b5cdcd	NC_000962.3	0	10	3120137	198	83	81	1	0	1	22.702021	24.000000
a70d033a-6f93-4573-9c24-2c47067e62d1	NC_000962.3	0	15	3122223	200	85	83	0	0	2	19.520000	21.000000
430c0673-2d9a-4fb7-b7b2-2f4435ce1931	*	4	0	0	204	0	0	0	0	0	18.691177	18.000000
d4ef5f37-82c4-45c0-ae84-eead97d92fbf	NC_000962.3	16	60	4326613	490	393	375	8	2	10	21.483673	23.000000
fe9b8c0d-1e5f-4b04-b50f-061ac8a1ef6a	*	4	0	0	208	0	0	0	0	0	16.403847	17.000000
144040ee-6078-4f7b-a846-7fa7ede96b51	NC_000962.3	0	21	3122731	185	76	76	0	2	0	22.097298	23.000000
fcda28dc-ab5f-44a6-9f5e-cb5e4b9ba0a7	NC_000962.3	16	19	2715144	308	211	191	11	2	9	17.483767	18.000000
440f85f6-5d07-4e3a-a0d4-4bb4e240bd2e	*	4	0	0	256	0	0	0	0	0	14.261719	11.000000
b1e993ff-6c42-4b1c-aae4-9ac86a2ee26b	NC_000962.3	0	43	1917908	463	316	284	19	20	13	14.933045	13.000000
4537af0b-3d40-4332-be42-a59b51cbb859	NC_000962.3	0	60	3122657	272	159	144	7	2	8	18.007353	19.000000
cf8960f2-4d5a-4c91-a423-85526f6b826f	NC_000962.3	0	60	778659	573	455	421	18	16	16	15.715532	14.000000
a3185133-126f-4a1d-addd-c0e5561e96f5	NC_000962.3	0	33	3120282	196	83	83	0	1	0	22.239796	24.000000
c06143ca-3f40-4e75-94e6-ec0c6199d8aa	NC_000962.3	16	60	1917726	966	883	834	21	8	28	20.864389	22.000000
36501ed3-5c06-4fa3-b0db-da4466ec894f	*	4	0	0	192	0	0	0	0	0	21.828125	22.000000
cbe0fa97-ed00-4add-b1c1-146f4c0fb005	NC_000962.3	16	11	3122085	239	83	78	4	0	1	16.364017	16.000000
e0b80025-0e13-44e4-b6c3-2ef68e46cc30	NC_000962.3	16	60	781570	890	806	733	39	18	34	18.180899	19.000000
8dadd930-6515-483a-9140-563a56d6a8fc	*	4	0	0	725	0	0	0	0	0	14.303449	13.000000
2e81b784-6b33-41bb-8922-2669716cabfa	NC_000962.3	16	60	3640590	1201	1088	1017	32	18	39	20.471273	23.000000
c90ca95d-a17c-4984-88cd-d4cd91958670	*	4	0	0	249	0	0	0	0	0	16.485943	18.000000
ae807ac5-1ef6-48d1-97bd-013552487711	*	4	0	0	357	0	0	0	0	0	18.887955	19.000000
5dc9018d-59ae-4782-8a61-cc92d3d4a04b	*	4	0	0	633	0	0	0	0	0	23.500790	25.000000
7f914d01-737f-469b-8425-0460938df34f	NC_000962.3	0	60	1303828	451	340	331	7	7	2	20.130821	22.000000
48ed7e89-8730-4e0b-b864-6f543b2f9751	NC_000962.3	16	60	782160	218	99	99	0	0	0	21.720184	23.000000
2ce80e7b-fccc-430a-8abf-cd8a3eb6f590	NC_000962.3	16	60	1475740	322	214	203	7	6	4	21.878881	24.000000
34766bda-42c8-435d-b4a6-5af8cef40fd6	NC_000962.3	16	39	3642018	658	570	479	57	21	34	11.557751	9.000000
ad664fca-3cb7-48f7-b339-916f1f458f84	NC_000962.3	16	60	4326623	482	365	352	9	2	4	23.495852	27.000000
64dd83bf-3069-4299-9993-f3556748cf11	NC_000962.3	0	60	3641222	312	204	194	6	1	4	19.663462	21.000000
2884ccb3-8a97-4f47-bcad-97c0d6984204	NC_000962.3	16	56	3122085	291	133	124	4	4	5	17.711340	17.000000
f022cb5e-6def-4b76-a91c-61965267eb8d	NC_000962.3	16	60	1302974	367	234	226	6	3	2	18.509537	18.000000
3439b197-0498-4e03-813a-913cbf898ee3	*	4	0	0	272	0	0	0	0	0	12.863971	10.000000
6b9eb078-3125-4c3f-b0b0-5d6146814e81	NC_000962.3	16	60	1460466	531	418	391	5	6	22	21.564972	24.000000
34e97d08-aa39-4894-a04f-f5b0be890049	NC_000962.3	16	60	2715408	668	594	515	42	24	37	15.170659	13.000000
c920833a-29d3-4c69-8528-a8ed386d4889	NC_000962.3	0	60	491145	823	724	690	11	9	23	23.020657	25.000000
667ceb26-d7dd-4ba7-ba96-9c746e2f9c8e	*	4	0	0	455	0	0	0	0	0	15.026374	13.000000
3704122c-f75f-4a9c-8aaa-4c4e8f4047ac	NC_000962.3	0	60	1303157	372	266	251	3	4	12	21.483871	23.000000
0b592b61-c29a-4dd7-b48f-1bb2f65a649e	NC_000962.3	0	1	3122733	193	83	76	3	0	4	17.580311	19.000000
9db60ca8-5652-409e-ae74-5ad01c884b93	NC_000962.3	0	60	781977	546	431	416	9	9	6	22.895605	25.000000
d6001fd4-6f96-4bec-9fe5-e95224891f3f	*	4	0	0	149	0	0	0	0	0	16.778524	17.500000
d33bc92e-187a-4684-840b-19c5fdf130af	NC_000962.3	0	60	4247358	252	143	139	3	0	1	22.611111	24.000000
fba573f0-a116-4845-ae83-273e920dbc43	NC_000962.3	16	48	779228	201	89	85	3	1	1	21.462687	25.000000
71ba8e25-cc3c-4c8e-8850-dd72588240bc	*	4	0	0	236	0	0	0	0	0	15.355932	16.000000
d5bcaa20-8f3c-49cc-bdb3-a0163cc5c311	*	4	0	0	278	0	0	0	0	0	18.633093	19.000000
cb8a6095-4f6e-45af-b59b-aabe395656b4	NC_000962.3	16	15	1460464	234	118	111	3	6	4	18.380342	19.000000
5743ab47-1beb-4232-b18c-7f470b1b8afb	NC_000962.3	16	34	2715755	316	218	188	11	6	19	16.724684	16.000000
82842dda-f738-43a6-838f-70c87b087d3e	*	4	0	0	464	0	0	0	0	0	20.903017	23.000000
88d6d2d9-655d-40e3-920d-798e96d42149	*	4	0	0	179	0	0	0	0	0	17.726257	18.000000
de5854fa-9d9d-45a0-9673-2e3db0507b11	NC_000962.3	0	12	3119465	280	127	119	4	3	4	19.210714	20.000000
66d661b3-44c5-4350-828e-840b317a00e8	NC_000962.3	16	60	4326611	788	691	638	21	17	32	18.491117	19.000000
ce4dd53d-eba4-4545-b88b-977d6c726d16	*	4	0	0	369	0	0	0	0	0	22.842819	25.000000
4642b824-1e02-4485-b889-959789e51f5e	NC_000962.3	16	60	2715147	699	587	565	12	9	10	21.018599	23.000000
cca9e40b-047a-4afd-9638-567c7c0c33a8	*	4	0	0	584	0	0	0	0	0	16.547945	17.000000
58ae4eab-0e9f-441b-a807-879f171a3b41	NC_000962.3	16	60	1673222	277	162	153	3	2	6	17.245487	18.000000
805e02a7-8203-4267-a2ee-a89f43499fd4	*	4	0	0	163	0	0	0	0	0	18.815950	21.000000
e7841e89-b9f3-43a6-8b34-e6d13bfd93f6	NC_000962.3	0	24	3120200	227	104	101	1	0	2	21.925110	24.000000
d2eda241-d4db-4bf0-9340-1c95a4a7c9f1	NC_000962.3	16	60	490834	276	159	150	4	0	5	19.507246	21.000000
0df5ba8f-d198-424d-9aff-d5a6aea1f288	NC_000962.3	16	60	4242950	287	169	164	3	2	2	21.686411	22.000000
a1bb524a-5497-4df6-89f2-85478d6e3ba1	NC_000962.3	16	2	1673166	282	178	150	16	2	12	15.074468	12.000000
ba8cc710-6b01-4b6f-b4ec-646ff78bcacb	NC_000962.3	16	60	3640554	1216	1118	1015	54	26	49	16.717106	16.000000
fb7d6709-5888-4b6d-bfdb-3039d63e222d	*	4	0	0	200	0	0	0	0	0	22.495001	24.000000
373b7f5e-cf18-4bf4-966e-4295682a1f08	*	4	0	0	123	0	0	0	0	0	20.333334	19.000000
291e0260-dd12-4a15-86f0-f09941a250a6	NC_000962.3	16	60	1460822	633	521	476	23	18	22	16.192734	16.000000
fd087fd4-64e7-40e7-91c2-d7a66a2aba13	*	4	0	0	162	0	0	0	0	0	20.018518	21.000000
31ecd1d7-ceac-49f5-9db2-d9f6790c0092	NC_000962.3	16	60	3122623	435	293	272	13	10	8	20.639080	22.000000
5dc4d39e-4205-4c99-8901-479dc25af2c6	NC_000962.3	0	60	490817	1157	1042	1004	15	19	23	20.229040	22.000000
7aee76c7-6cf3-46db-bf6e-47778409488a	*	4	0	0	310	0	0	0	0	0	16.303226	14.000000
ce66c5b1-cff2-449a-977c-e4dfa8683af5	*	4	0	0	273	0	0	0	0	0	19.593407	21.500000
6abb38bb-8ed1-44a2-8c45-59913ab9f38e	*	4	0	0	267	0	0	0	0	0	18.917603	21.000000
3d53b993-9a35-4835-94f7-f4fd0510a733	NC_000962.3	16	60	2288473	853	754	720	13	7	21	22.814772	25.000000
272ee1fe-e710-425a-8f98-a0466f854602	*	4	0	0	171	0	0	0	0	0	19.181286	21.000000
83829088-6641-466f-bfa3-e6cb2ba4efbe	NC_000962.3	0	60	779257	337	221	214	1	1	6	22.308605	23.000000
b3121883-2881-4baf-bea9-01640dae9d6a	*	4	0	0	176	0	0	0	0	0	19.625000	18.500000
